STATION,NAME,DATE,DAPR,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00414525,"JACKSONVILLE, TX US",1970-04-07,,,,0,0,0,83,51,78
USC00414525,"JACKSONVILLE, TX US",1970-04-08,,,,0,0,0,78,53,73
USC00414525,"JACKSONVILLE, TX US",1970-04-09,,,,0,0,0,73,63,64
USC00414525,"JACKSONVILLE, TX US",1970-04-10,,,,0.86,0,0,72,55,68
USC00414525,"JACKSONVILLE, TX US",1970-04-11,,,,0,0,0,70,53,67
USC00414525,"JACKSONVILLE, TX US",1970-04-12,,,,0,0,0,85,56,80
USC00414525,"JACKSONVILLE, TX US",1970-04-13,,,,0,0,0,80,53,70
USC00414525,"JACKSONVILLE, TX US",1970-04-14,,,,0,0,0,77,52,75
USC00414525,"JACKSONVILLE, TX US",1970-04-15,,,,0,0,0,75,58,69
USC00414525,"JACKSONVILLE, TX US",1970-04-16,,,,0.06,0,0,80,66,78
USC00414525,"JACKSONVILLE, TX US",1970-04-17,,,,0,0,0,79,70,76
USC00414525,"JACKSONVILLE, TX US",1970-04-18,,,,0,0,0,76,70,74
USC00414525,"JACKSONVILLE, TX US",1970-04-19,,,,2.57,0,0,74,58,69
USC00414525,"JACKSONVILLE, TX US",1970-04-20,,,,0,0,0,83,52,79
USC00414525,"JACKSONVILLE, TX US",1970-04-21,,,,0,0,0,84,57,80
USC00414525,"JACKSONVILLE, TX US",1970-04-22,,,,0,0,0,86,67,81
USC00414525,"JACKSONVILLE, TX US",1970-04-23,,,,0,0,0,83,70,78
USC00414525,"JACKSONVILLE, TX US",1970-04-24,,,,0,0,0,80,65,76
USC00414525,"JACKSONVILLE, TX US",1970-04-25,,,,0.12,0,0,82,62,77
USC00414525,"JACKSONVILLE, TX US",1970-04-26,,,,0.35,0,0,83,59,81
USC00414525,"JACKSONVILLE, TX US",1970-04-27,,,,0,0,0,84,70,79
USC00414525,"JACKSONVILLE, TX US",1970-04-28,,,,0,0,0,85,72,82
USC00414525,"JACKSONVILLE, TX US",1970-04-29,,,,0,0,0,84,73,83
USC00414525,"JACKSONVILLE, TX US",1970-04-30,,,,0,0,0,83,62,63
USC00414525,"JACKSONVILLE, TX US",1970-05-01,,,,0.29,0,0,63,54,61
USC00414525,"JACKSONVILLE, TX US",1970-05-02,,,,0,0,0,70,49,66
USC00414525,"JACKSONVILLE, TX US",1970-05-03,,,,0,0,0,75,51,74
USC00414525,"JACKSONVILLE, TX US",1970-05-04,,,,0,0,0,81,47,79
USC00414525,"JACKSONVILLE, TX US",1970-05-05,,,,0,0,0,85,51,83
USC00414525,"JACKSONVILLE, TX US",1970-05-06,,,,0,0,0,84,54,82
USC00414525,"JACKSONVILLE, TX US",1970-05-07,,,,0,0,0,82,52,80
USC00414525,"JACKSONVILLE, TX US",1970-05-08,,,,0,0,0,81,60,77
USC00414525,"JACKSONVILLE, TX US",1970-05-09,,,,0,0,0,83,68,78
USC00414525,"JACKSONVILLE, TX US",1970-05-10,,,,0,0,0,85,67,82
USC00414525,"JACKSONVILLE, TX US",1970-05-11,,,,0,0,0,86,72,85
USC00414525,"JACKSONVILLE, TX US",1970-05-12,,,,0,0,0,85,70,84
USC00414525,"JACKSONVILLE, TX US",1970-05-13,,,,0,0,0,86,65,84
USC00414525,"JACKSONVILLE, TX US",1970-05-14,,,,0,0,0,85,66,81
USC00414525,"JACKSONVILLE, TX US",1970-05-15,,,,0,0,0,81,64,66
USC00414525,"JACKSONVILLE, TX US",1970-05-16,,,,0.06,0,0,77,54,76
USC00414525,"JACKSONVILLE, TX US",1970-05-17,,,,0,0,0,82,50,80
USC00414525,"JACKSONVILLE, TX US",1970-05-18,,,,0,0,0,85,54,84
USC00414525,"JACKSONVILLE, TX US",1970-05-19,,,,0,0,0,88,61,87
USC00414525,"JACKSONVILLE, TX US",1970-05-20,,,,0,0,0,87,61,81
USC00414525,"JACKSONVILLE, TX US",1970-05-21,,,,0,0,0,87,62,71
USC00414525,"JACKSONVILLE, TX US",1970-05-22,,,,0.2,0,0,86,65,83
USC00414525,"JACKSONVILLE, TX US",1970-05-23,,,,0,0,0,85,63,82
USC00414525,"JACKSONVILLE, TX US",1970-05-24,,,,0.13,0,0,85,64,83
USC00414525,"JACKSONVILLE, TX US",1970-05-25,,,,0.18,0,0,88,62,87
USC00414525,"JACKSONVILLE, TX US",1970-05-26,,,,0,0,0,88,65,80
USC00414525,"JACKSONVILLE, TX US",1970-05-27,,,,0.59,0,0,85,65,83
USC00414525,"JACKSONVILLE, TX US",1970-05-28,,,,0,0,0,85,66,81
USC00414525,"JACKSONVILLE, TX US",1970-05-29,,,,0,0,0,86,69,84
USC00414525,"JACKSONVILLE, TX US",1970-05-30,,,,0.01,0,0,87,68,79
USC00414525,"JACKSONVILLE, TX US",1970-05-31,,,,0.05,0,0,82,64,71
USC00414525,"JACKSONVILLE, TX US",1970-06-01,,,,0.05,0,0,87,65,80
USC00414525,"JACKSONVILLE, TX US",1970-06-02,,,,0.03,0,0,80,57,77
USC00414525,"JACKSONVILLE, TX US",1970-06-03,,,,0,0,0,78,50,74
USC00414525,"JACKSONVILLE, TX US",1970-06-04,,,,0,0,0,75,53,74
USC00414525,"JACKSONVILLE, TX US",1970-06-05,,,,0,0,0,79,53,76
USC00414525,"JACKSONVILLE, TX US",1970-06-06,,,,0,0,0,86,53,84
USC00414525,"JACKSONVILLE, TX US",1970-06-07,,,,0,0,0,91,60,90
USC00414525,"JACKSONVILLE, TX US",1970-06-08,,,,0,0,0,91,65,86
USC00414525,"JACKSONVILLE, TX US",1970-06-09,,,,0,0,0,89,67,84
USC00414525,"JACKSONVILLE, TX US",1970-06-10,,,,0,0,0,90,66,86
USC00414525,"JACKSONVILLE, TX US",1970-06-11,,,,0,0,0,87,72,85
USC00414525,"JACKSONVILLE, TX US",1970-06-12,,,,0,0,0,91,76,90
USC00414525,"JACKSONVILLE, TX US",1970-06-13,,,,0,0,0,93,77,90
USC00414525,"JACKSONVILLE, TX US",1970-06-14,,,,0,0,0,94,76,94
USC00414525,"JACKSONVILLE, TX US",1970-06-15,,,,0,0,0,95,72,95
USC00414525,"JACKSONVILLE, TX US",1970-06-16,,,,0,0,0,96,70,95
USC00414525,"JACKSONVILLE, TX US",1970-06-17,,,,0,0,0,96,71,95
USC00414525,"JACKSONVILLE, TX US",1970-06-18,,,,0,0,0,96,69,93
USC00414525,"JACKSONVILLE, TX US",1970-06-19,,,,0,0,0,95,71,92
USC00414525,"JACKSONVILLE, TX US",1970-06-20,,,,0,0,0,95,71,94
USC00414525,"JACKSONVILLE, TX US",1970-06-21,,,,0,0,0,94,79,94
USC00414525,"JACKSONVILLE, TX US",1970-06-22,,,,0.15,0,0,93,68,85
USC00414525,"JACKSONVILLE, TX US",1970-06-23,,,,0,0,0,93,72,93
USC00414525,"JACKSONVILLE, TX US",1970-06-24,,,,0,0,0,93,72,77
USC00414525,"JACKSONVILLE, TX US",1970-06-25,,,,0.01,0,0,90,67,90
USC00414525,"JACKSONVILLE, TX US",1970-06-26,,,,0,0,0,94,72,94
USC00414525,"JACKSONVILLE, TX US",1970-06-27,,,,0,0,0,99,73,94
USC00414525,"JACKSONVILLE, TX US",1970-06-28,,,,0,0,0,97,73,95
USC00414525,"JACKSONVILLE, TX US",1970-06-29,,,,0,0,0,96,74,95
USC00414525,"JACKSONVILLE, TX US",1970-06-30,,,,0,0,0,95,72,95
USC00414525,"JACKSONVILLE, TX US",1970-07-01,,,,0,0,0,97,74,95
USC00414525,"JACKSONVILLE, TX US",1970-07-02,,,,0,0,0,98,72,97
USC00414525,"JACKSONVILLE, TX US",1970-07-03,,,,0,0,0,100,71,99
USC00414525,"JACKSONVILLE, TX US",1970-07-04,,,,0,0,0,99,74,93
USC00414525,"JACKSONVILLE, TX US",1970-07-05,,,,0,0,0,93,67,87
USC00414525,"JACKSONVILLE, TX US",1970-07-06,,,,0,0,0,93,60,91
USC00414525,"JACKSONVILLE, TX US",1970-07-07,,,,0,0,0,98,72,95
USC00414525,"JACKSONVILLE, TX US",1970-07-08,,,,0,0,0,98,75,98
USC00414525,"JACKSONVILLE, TX US",1970-07-09,,,,0,0,0,97,77,92
USC00414525,"JACKSONVILLE, TX US",1970-07-10,,,,0,0,0,101,76,98
USC00414525,"JACKSONVILLE, TX US",1970-07-11,,,,0,0,0,100,74,97
USC00414525,"JACKSONVILLE, TX US",1970-07-12,,,,0,0,0,96,70,81
USC00414525,"JACKSONVILLE, TX US",1970-07-13,,,,0.1,0,0,94,68,91
USC00414525,"JACKSONVILLE, TX US",1970-07-14,,,,0,0,0,94,71,90
USC00414525,"JACKSONVILLE, TX US",1970-07-15,,,,0,0,0,93,74,90
USC00414525,"JACKSONVILLE, TX US",1970-07-16,,,,0,0,0,95,70,88
USC00414525,"JACKSONVILLE, TX US",1970-07-17,,,,0,0,0,99,71,97
USC00414525,"JACKSONVILLE, TX US",1970-07-18,,,,0,0,0,101,72,98
USC00414525,"JACKSONVILLE, TX US",1970-07-19,,,,0,0,0,101,72,99
USC00414525,"JACKSONVILLE, TX US",1970-07-20,,,,0,0,0,101,72,97
USC00414525,"JACKSONVILLE, TX US",1970-07-21,,,,0.15,0,0,97,68,72
USC00414525,"JACKSONVILLE, TX US",1970-07-22,,,,0.1,0,0,88,58,82
USC00414525,"JACKSONVILLE, TX US",1970-07-23,,,,0,0,0,84,62,82
USC00414525,"JACKSONVILLE, TX US",1970-07-24,,,,0,0,0,91,64,91
USC00414525,"JACKSONVILLE, TX US",1970-07-25,,,,0,0,0,93,65,69
USC00414525,"JACKSONVILLE, TX US",1970-07-26,,,,0.75,0,0,89,69,87
USC00414525,"JACKSONVILLE, TX US",1970-07-27,,,,0,0,0,90,72,87
USC00414525,"JACKSONVILLE, TX US",1970-07-28,,,,0,0,0,94,72,90
USC00414525,"JACKSONVILLE, TX US",1970-07-29,,,,0,0,0,97,72,95
USC00414525,"JACKSONVILLE, TX US",1970-07-30,,,,0,0,0,98,73,95
USC00414525,"JACKSONVILLE, TX US",1970-07-31,,,,0,0,0,100,74,97
USC00414525,"JACKSONVILLE, TX US",1970-08-01,,,,0,0,0,99,74,98
USC00414525,"JACKSONVILLE, TX US",1970-08-02,,,,0,0,0,102,74,99
USC00414525,"JACKSONVILLE, TX US",1970-08-03,,,,0,0,0,99,75,78
USC00414525,"JACKSONVILLE, TX US",1970-08-04,,,,0.19,0,0,97,76,92
USC00414525,"JACKSONVILLE, TX US",1970-08-05,,,,0.02,0,0,99,73,95
USC00414525,"JACKSONVILLE, TX US",1970-08-06,,,,0,0,0,102,74,98
USC00414525,"JACKSONVILLE, TX US",1970-08-07,,,,0,0,0,100,76,100
USC00414525,"JACKSONVILLE, TX US",1970-08-08,,,,0,0,0,102,75,96
USC00414525,"JACKSONVILLE, TX US",1970-08-09,,,,0,0,0,101,75,98
USC00414525,"JACKSONVILLE, TX US",1970-08-10,,,,0,0,0,101,73,98
USC00414525,"JACKSONVILLE, TX US",1970-08-11,,,,0,0,0,99,76,93
USC00414525,"JACKSONVILLE, TX US",1970-08-12,,,,0,0,0,95,69,93
USC00414525,"JACKSONVILLE, TX US",1970-08-13,,,,0,0,0,97,69,94
USC00414525,"JACKSONVILLE, TX US",1970-08-14,,,,0,0,0,99,72,95
USC00414525,"JACKSONVILLE, TX US",1970-08-15,,,,0,0,0,96,72,90
USC00414525,"JACKSONVILLE, TX US",1970-08-16,,,,0,0,0,100,70,98
USC00414525,"JACKSONVILLE, TX US",1970-08-17,,,,0,0,0,102,74,100
USC00414525,"JACKSONVILLE, TX US",1970-08-18,,,,0,0,0,101,74,100
USC00414525,"JACKSONVILLE, TX US",1970-08-19,,,,0,0,0,102,76,97
USC00414525,"JACKSONVILLE, TX US",1970-08-20,,,,0,0,0,99,76,96
USC00414525,"JACKSONVILLE, TX US",1970-08-21,,,,0,0,0,99,77,97
USC00414525,"JACKSONVILLE, TX US",1970-08-22,,,,0,0,0,99,76,85
USC00414525,"JACKSONVILLE, TX US",1970-08-23,,,,0,0,0,85,75,84
USC00414525,"JACKSONVILLE, TX US",1970-08-24,,,,0.4,0,0,88,70,87
USC00414525,"JACKSONVILLE, TX US",1970-08-25,,,,0.1,0,0,88,64,87
USC00414525,"JACKSONVILLE, TX US",1970-08-26,,,,0,0,0,88,62,86
USC00414525,"JACKSONVILLE, TX US",1970-08-27,,,,0,0,0,89,60,88
USC00414525,"JACKSONVILLE, TX US",1970-08-28,,,,0,0,0,93,69,92
USC00414525,"JACKSONVILLE, TX US",1970-08-29,,,,0.09,0,0,92,67,88
USC00414525,"JACKSONVILLE, TX US",1970-08-30,,,,0,0,0,89,71,81
USC00414525,"JACKSONVILLE, TX US",1970-08-31,,,,0,0,0,95,72,90
USC00414525,"JACKSONVILLE, TX US",1970-09-01,,,,0,0,0,90,73,74
USC00414525,"JACKSONVILLE, TX US",1970-09-02,,,,1.41,0,0,84,73,82
USC00414525,"JACKSONVILLE, TX US",1970-09-03,,,,2.91,0,0,95,75,93
USC00414525,"JACKSONVILLE, TX US",1970-09-04,,,,0,0,0,94,76,91
USC00414525,"JACKSONVILLE, TX US",1970-09-05,,,,0,0,0,94,75,92
USC00414525,"JACKSONVILLE, TX US",1970-09-06,,,,0,0,0,94,75,92
USC00414525,"JACKSONVILLE, TX US",1970-09-07,,,,0,0,0,95,75,93
USC00414525,"JACKSONVILLE, TX US",1970-09-08,,,,0,0,0,93,72,91
USC00414525,"JACKSONVILLE, TX US",1970-09-09,,,,0,0,0,94,71,92
USC00414525,"JACKSONVILLE, TX US",1970-09-10,,,,0,0,0,94,72,85
USC00414525,"JACKSONVILLE, TX US",1970-09-11,,,,0.31,0,0,88,69,87
USC00414525,"JACKSONVILLE, TX US",1970-09-12,,,,0,0,0,90,70,86
USC00414525,"JACKSONVILLE, TX US",1970-09-13,,,,0,0,0,91,71,88
USC00414525,"JACKSONVILLE, TX US",1970-09-14,,,,0,0,0,92,71,90
USC00414525,"JACKSONVILLE, TX US",1970-09-15,,,,0,0,0,92,69,87
USC00414525,"JACKSONVILLE, TX US",1970-09-16,,,,0.05,0,0,87,73,73
USC00414525,"JACKSONVILLE, TX US",1970-09-17,,,,0.3,0,0,80,72,79
USC00414525,"JACKSONVILLE, TX US",1970-09-18,,,,0.48,0,0,90,71,84
USC00414525,"JACKSONVILLE, TX US",1970-09-19,,,,0.21,0,0,92,71,89
USC00414525,"JACKSONVILLE, TX US",1970-09-20,,,,0,0,0,90,71,80
USC00414525,"JACKSONVILLE, TX US",1970-09-21,,,,0,0,0,90,74,80
USC00414525,"JACKSONVILLE, TX US",1970-09-22,,,,0.07,0,0,91,75,87
USC00414525,"JACKSONVILLE, TX US",1970-09-23,,,,0,0,0,87,65,76
USC00414525,"JACKSONVILLE, TX US",1970-09-24,,,,0.07,0,0,89,55,87
USC00414525,"JACKSONVILLE, TX US",1970-09-25,,,,0,0,0,87,69,79
USC00414525,"JACKSONVILLE, TX US",1970-09-26,,,,0.56,0,0,79,62,62
USC00414525,"JACKSONVILLE, TX US",1970-09-27,,,,0.53,0,0,68,55,64
USC00414525,"JACKSONVILLE, TX US",1970-09-28,,,,0,0,0,74,55,70
USC00414525,"JACKSONVILLE, TX US",1970-09-29,,,,0,0,0,80,56,78
USC00414525,"JACKSONVILLE, TX US",1970-09-30,,,,0,0,0,85,54,82
USC00414525,"JACKSONVILLE, TX US",1970-10-01,,,,0,0,0,85,57,79
USC00414525,"JACKSONVILLE, TX US",1970-10-02,,,,0,0,0,88,63,86
USC00414525,"JACKSONVILLE, TX US",1970-10-03,,,,0,0,0,89,66,87
USC00414525,"JACKSONVILLE, TX US",1970-10-04,,,,0,0,0,88,65,86
USC00414525,"JACKSONVILLE, TX US",1970-10-05,,,,0,0,0,86,67,73
USC00414525,"JACKSONVILLE, TX US",1970-10-06,,,,0.06,0,0,84,68,76
USC00414525,"JACKSONVILLE, TX US",1970-10-07,,,,0.02,0,0,84,68,82
USC00414525,"JACKSONVILLE, TX US",1970-10-08,,,,0,0,0,82,54,55
USC00414525,"JACKSONVILLE, TX US",1970-10-09,,,,0.92,0,0,63,39,62
USC00414525,"JACKSONVILLE, TX US",1970-10-10,,,,0,0,0,69,39,66
USC00414525,"JACKSONVILLE, TX US",1970-10-11,,,,0,0,0,74,54,67
USC00414525,"JACKSONVILLE, TX US",1970-10-12,,,,1.13,0,0,67,59,66
USC00414525,"JACKSONVILLE, TX US",1970-10-13,,,,0.02,0,0,72,54,71
USC00414525,"JACKSONVILLE, TX US",1970-10-14,,,,0,0,0,76,49,72
USC00414525,"JACKSONVILLE, TX US",1970-10-15,,,,0,0,0,72,51,64
USC00414525,"JACKSONVILLE, TX US",1970-10-16,,,,0,0,0,64,50,57
USC00414525,"JACKSONVILLE, TX US",1970-10-17,,,,0,0,0,63,46,60
USC00414525,"JACKSONVILLE, TX US",1970-10-18,,,,0,0,0,64,48,62
USC00414525,"JACKSONVILLE, TX US",1970-10-19,,,,0.09,0,0,72,51,68
USC00414525,"JACKSONVILLE, TX US",1970-10-20,,,,0,0,0,73,46,69
USC00414525,"JACKSONVILLE, TX US",1970-10-21,,,,0,0,0,74,49,73
USC00414525,"JACKSONVILLE, TX US",1970-10-22,,,,0,0,0,81,61,76
USC00414525,"JACKSONVILLE, TX US",1970-10-23,,,,0.3,0,0,76,60,66
USC00414525,"JACKSONVILLE, TX US",1970-10-24,,,,1.39,0,0,78,58,73
USC00414525,"JACKSONVILLE, TX US",1970-10-25,,,,0,0,0,77,55,74
USC00414525,"JACKSONVILLE, TX US",1970-10-26,,,,0,0,0,84,70,72
USC00414525,"JACKSONVILLE, TX US",1970-10-27,,,,0.68,0,0,72,56,56
USC00414525,"JACKSONVILLE, TX US",1970-10-28,,,,0.83,0,0,63,44,55
USC00414525,"JACKSONVILLE, TX US",1970-10-29,,,,0,0,0,69,36,58
USC00414525,"JACKSONVILLE, TX US",1970-10-30,,,,0,0,0,73,40,61
USC00414525,"JACKSONVILLE, TX US",1970-10-31,,,,0,0,0,75,43,63
USC00414525,"JACKSONVILLE, TX US",1970-11-01,,,,0,0,0,75,48,64
USC00414525,"JACKSONVILLE, TX US",1970-11-02,,,,0.18,0,0,64,37,52
USC00414525,"JACKSONVILLE, TX US",1970-11-03,,,,0,0,0,56,34,49
USC00414525,"JACKSONVILLE, TX US",1970-11-04,,,,0,0,0,52,30,48
USC00414525,"JACKSONVILLE, TX US",1970-11-05,,,,0,0,0,64,32,53
USC00414525,"JACKSONVILLE, TX US",1970-11-06,,,,0,0,0,71,38,60
USC00414525,"JACKSONVILLE, TX US",1970-11-07,,,,0,0,0,78,48,69
USC00414525,"JACKSONVILLE, TX US",1970-11-08,,,,0,0,0,73,60,68
USC00414525,"JACKSONVILLE, TX US",1970-11-09,,,,0.25,0,0,68,45,58
USC00414525,"JACKSONVILLE, TX US",1970-11-10,,,,0,0,0,71,40,59
USC00414525,"JACKSONVILLE, TX US",1970-11-11,,,,0,0,0,73,42,63
USC00414525,"JACKSONVILLE, TX US",1970-11-12,,,,0,0,0,63,33,52
USC00414525,"JACKSONVILLE, TX US",1970-11-13,,,,0,0,0,52,42,48
USC00414525,"JACKSONVILLE, TX US",1970-11-14,,,,1.14,0,0,49,44,46
USC00414525,"JACKSONVILLE, TX US",1970-11-15,,,,0,0,0,46,36,40
USC00414525,"JACKSONVILLE, TX US",1970-11-16,,,,0,0,0,61,24,50
USC00414525,"JACKSONVILLE, TX US",1970-11-17,,,,0,0,0,72,40,63
USC00414525,"JACKSONVILLE, TX US",1970-11-18,,,,0,0,0,74,37,60
USC00414525,"JACKSONVILLE, TX US",1970-11-19,,,,0,0,0,77,52,67
USC00414525,"JACKSONVILLE, TX US",1970-11-20,,,,0,0,0,69,37,57
USC00414525,"JACKSONVILLE, TX US",1970-11-21,,,,0,0,0,73,41,66
USC00414525,"JACKSONVILLE, TX US",1970-11-22,,,,0,0,0,78,56,56
USC00414525,"JACKSONVILLE, TX US",1970-11-23,,,,0,0,0,56,34,36
USC00414525,"JACKSONVILLE, TX US",1970-11-24,,,,0,0,0,47,22,40
USC00414525,"JACKSONVILLE, TX US",1970-11-25,,,,0,0,0,60,33,60
USC00414525,"JACKSONVILLE, TX US",1970-11-26,,,,0,0,0,74,58,70
USC00414525,"JACKSONVILLE, TX US",1970-11-27,,,,0,0,0,77,63,70
USC00414525,"JACKSONVILLE, TX US",1970-11-28,,,,0,0,0,79,61,69
USC00414525,"JACKSONVILLE, TX US",1970-11-29,,,,0,0,0,75,61,66
USC00414525,"JACKSONVILLE, TX US",1970-11-30,,,,0,0,0,77,57,70
USC00414525,"JACKSONVILLE, TX US",1970-12-01,,,,0,0,0,77,63,72
USC00414525,"JACKSONVILLE, TX US",1970-12-02,,,,0,0,0,77,62,70
USC00414525,"JACKSONVILLE, TX US",1970-12-03,,,,0,0,0,77,64,70
USC00414525,"JACKSONVILLE, TX US",1970-12-04,,,,0,0,0,72,52,65
USC00414525,"JACKSONVILLE, TX US",1970-12-05,,,,0,0,0,79,56,70
USC00414525,"JACKSONVILLE, TX US",1970-12-06,,,,0,0,0,70,47,56
USC00414525,"JACKSONVILLE, TX US",1970-12-07,,,,0,0,0,70,35,55
USC00414525,"JACKSONVILLE, TX US",1970-12-08,,,,0,0,0,71,44,64
USC00414525,"JACKSONVILLE, TX US",1970-12-09,,,,0,0,0,75,60,68
USC00414525,"JACKSONVILLE, TX US",1970-12-10,,,,0,0,0,77,60,67
USC00414525,"JACKSONVILLE, TX US",1970-12-11,,,,0.04,0,0,67,37,37
USC00414525,"JACKSONVILLE, TX US",1970-12-12,,,,0.06,0,0,54,24,46
USC00414525,"JACKSONVILLE, TX US",1970-12-13,,,,0,0,0,57,37,50
USC00414525,"JACKSONVILLE, TX US",1970-12-14,,,,0,0,0,57,31,54
USC00414525,"JACKSONVILLE, TX US",1970-12-15,,,,0.03,0,0,55,44,54
USC00414525,"JACKSONVILLE, TX US",1970-12-16,,,,0.44,0,0,59,46,50
USC00414525,"JACKSONVILLE, TX US",1970-12-17,,,,0,0,0,68,32,58
USC00414525,"JACKSONVILLE, TX US",1970-12-18,,,,0,0,0,73,49,69
USC00414525,"JACKSONVILLE, TX US",1970-12-19,,,,0,0,0,74,54,55
USC00414525,"JACKSONVILLE, TX US",1970-12-20,,,,1.67,0,0,55,43,54
USC00414525,"JACKSONVILLE, TX US",1970-12-21,,,,0.17,0,0,70,53,68
USC00414525,"JACKSONVILLE, TX US",1970-12-22,,,,0.02,0,0,77,64,73
USC00414525,"JACKSONVILLE, TX US",1970-12-23,,,,0,0,0,73,48,48
USC00414525,"JACKSONVILLE, TX US",1970-12-24,,,,0,0,0,59,30,51
USC00414525,"JACKSONVILLE, TX US",1970-12-25,,,,0,0,0,54,42,43
USC00414525,"JACKSONVILLE, TX US",1970-12-26,,,,0,0,0,54,25,46
USC00414525,"JACKSONVILLE, TX US",1970-12-27,,,,0,0,0,66,33,60
USC00414525,"JACKSONVILLE, TX US",1970-12-28,,,,0,0,0,75,53,69
USC00414525,"JACKSONVILLE, TX US",1970-12-29,,,,0,0,0,69,54,56
USC00414525,"JACKSONVILLE, TX US",1970-12-30,,,,0.1,0,0,60,44,56
USC00414525,"JACKSONVILLE, TX US",1970-12-31,,,,0.36,0,0,57,38,50
USC00414525,"JACKSONVILLE, TX US",1971-01-01,,,,0,0,0,64,37,57
USC00414525,"JACKSONVILLE, TX US",1971-01-02,,,,0,0,0,65,47,60
USC00414525,"JACKSONVILLE, TX US",1971-01-03,,,,0.04,0,0,76,52,53
USC00414525,"JACKSONVILLE, TX US",1971-01-04,,,,0.04,0,0,53,30,34
USC00414525,"JACKSONVILLE, TX US",1971-01-05,,,,0,0,0,36,20,33
USC00414525,"JACKSONVILLE, TX US",1971-01-06,,,,0,0,0,38,22,34
USC00414525,"JACKSONVILLE, TX US",1971-01-07,,,,0,0,0,34,23,28
USC00414525,"JACKSONVILLE, TX US",1971-01-08,,,,0.03,0.3,0,41,23,37
USC00414525,"JACKSONVILLE, TX US",1971-01-09,,,,0,0,0,63,25,56
USC00414525,"JACKSONVILLE, TX US",1971-01-10,,,,0,0,0,75,49,67
USC00414525,"JACKSONVILLE, TX US",1971-01-11,,,,0,0,0,78,41,68
USC00414525,"JACKSONVILLE, TX US",1971-01-12,,,,0,0,0,68,52,63
USC00414525,"JACKSONVILLE, TX US",1971-01-13,,,,0,0,0,77,58,71
USC00414525,"JACKSONVILLE, TX US",1971-01-14,,,,0,0,0,81,64,72
USC00414525,"JACKSONVILLE, TX US",1971-01-15,,,,0,0,0,72,39,47
USC00414525,"JACKSONVILLE, TX US",1971-01-16,,,,0,0,0,64,31,58
USC00414525,"JACKSONVILLE, TX US",1971-01-17,,,,0,0,0,69,43,62
USC00414525,"JACKSONVILLE, TX US",1971-01-18,,,,0,0,0,63,41,48
USC00414525,"JACKSONVILLE, TX US",1971-01-19,,,,0,0,0,48,24,40
USC00414525,"JACKSONVILLE, TX US",1971-01-20,,,,0,0,0,55,26,51
USC00414525,"JACKSONVILLE, TX US",1971-01-21,,,,0,0,0,71,43,67
USC00414525,"JACKSONVILLE, TX US",1971-01-22,,,,0,0,0,76,64,71
USC00414525,"JACKSONVILLE, TX US",1971-01-23,,,,0,0,0,71,54,59
USC00414525,"JACKSONVILLE, TX US",1971-01-24,,,,0,0,0,78,55,69
USC00414525,"JACKSONVILLE, TX US",1971-01-25,,,,0.01,0,0,79,50,72
USC00414525,"JACKSONVILLE, TX US",1971-01-26,,,,0,0,0,75,41,68
USC00414525,"JACKSONVILLE, TX US",1971-01-27,,,,0,0,0,68,37,52
USC00414525,"JACKSONVILLE, TX US",1971-01-28,,,,0,0,0,66,35,61
USC00414525,"JACKSONVILLE, TX US",1971-01-29,,,,0,0,0,74,48,70
USC00414525,"JACKSONVILLE, TX US",1971-01-30,,,,0,0,0,83,59,76
USC00414525,"JACKSONVILLE, TX US",1971-01-31,,,,0,0,0,76,41,47
USC00414525,"JACKSONVILLE, TX US",1971-02-01,,,,0,0,0,47,30,42
USC00414525,"JACKSONVILLE, TX US",1971-02-02,,,,0,0,0,42,36,37
USC00414525,"JACKSONVILLE, TX US",1971-02-03,,,,0.1,0,0,64,35,64
USC00414525,"JACKSONVILLE, TX US",1971-02-04,,,,0.03,0,0,70,50,55
USC00414525,"JACKSONVILLE, TX US",1971-02-05,,,,0.52,0,0,64,28,59
USC00414525,"JACKSONVILLE, TX US",1971-02-06,,,,0,0,0,60,38,54
USC00414525,"JACKSONVILLE, TX US",1971-02-07,,,,0,0,0,54,34,34
USC00414525,"JACKSONVILLE, TX US",1971-02-08,,,,0.01,0.3,0,43,17,40
USC00414525,"JACKSONVILLE, TX US",1971-02-09,,,,0,0,0,40,22,37
USC00414525,"JACKSONVILLE, TX US",1971-02-10,,,,0,0,0,61,25,56
USC00414525,"JACKSONVILLE, TX US",1971-02-11,,,,0,0,0,71,45,66
USC00414525,"JACKSONVILLE, TX US",1971-02-12,,,,0.2,0,0,66,45,49
USC00414525,"JACKSONVILLE, TX US",1971-02-13,,,,0,0,0,52,27,50
USC00414525,"JACKSONVILLE, TX US",1971-02-14,,,,0,0,0,71,35,68
USC00414525,"JACKSONVILLE, TX US",1971-02-15,,,,0.01,0,0,72,51,69
USC00414525,"JACKSONVILLE, TX US",1971-02-16,,,,0,0,0,77,55,73
USC00414525,"JACKSONVILLE, TX US",1971-02-17,,,,0,0,0,73,56,71
USC00414525,"JACKSONVILLE, TX US",1971-02-18,,,,0,0,0,74,60,70
USC00414525,"JACKSONVILLE, TX US",1971-02-19,,,,1.31,0,0,74,55,70
USC00414525,"JACKSONVILLE, TX US",1971-02-20,,,,0,0,0,74,47,69
